-0.5470037	0.4	0.00001588	0.00008305
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.23	0.5	0.00009663	0.00020808
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.01	0	0.00009315	0.00017216
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1.479997	0.8	0.00012209	0.00026642
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.010023	0	0.00009931	0.00018901
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-1.349857	-0.6	0.00006647	0.00012221
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1.509897	-2.4	0.00019355	0.00020571
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.419943	0.2	0.00013991	0.00023734
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.490288	1.7	0.00007762	0.00015866
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.030361	0.1	0.0001173	0.00020056
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.560017	1.4	0.00008655	0.00026606
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.090001	2.2	0.00005038	0.00026864
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.679945	2.3	0.00003104	0.00020431
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.140096	2.4	-0.00003371	0.00021935
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.189999	-0.4	0.0000805	0.00021977
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.089456	0.4	0.00007826	0.00018187
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.619627	-0.1	0.00008152	0.00022489
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.100106	0.1	0.00008276	0.00021128
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-1.800066	1.8	0.00005705	0.0001476
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-1.679881	1.2	0.00004796	0.00013454
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1.460656	-4.7	0.0001517	0.00018335
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.210725	-0.6	0.00007273	0.00016641
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2.739974	7.3	-0.00004358	0.00049956
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.240069	-0.1	0.00005178	0.00026893
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.15007	0.2	0.00007265	0.00022684
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.039999	-0.1	0.00007857	0.00022314
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.020012	-0.1	0.00007438	0.00022266
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.560051	0.4	0.00011312	0.00050872
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.00996	-0.1	0.00007391	0.00022922
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.01	-0.2	0.00008427	0.00022369
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.640013	-3.3	0.00012216	0.00018127
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.010002	-0.2	0.00008797	0.00021247
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.48003	-3.1	0.00016098	0.00016881
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.760042	0.8	0.00006859	0.00019505
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.729822	0.2	0.00011067	0.00020417
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1.020267	-2.1	0.00017226	0.00023623
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.309557	-1.1	0.00015887	0.00020528
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.179685	-0.2	0.00011366	0.00018838
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.540111	-0.8	0.00013258	0.00020831
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.010303	0	0.00009968	0.00020795
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.079915	-1.4	0.00015889	0.00016415
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.04003	0.3	0.00008556	0.00021128
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.15	-0.3	0.00013292	0.00019329
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.089987	-1.4	0.00015157	0.00013336
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.97022	1.8	0.00023456	0.00017349
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.310233	-0.1	0.00006623	0.00026349
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.009987	-0.1	0.00010521	0.0002094
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0.00010501	0.0002095
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.009983	0	0.00010496	0.0002094
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-1.330031	3.9	-0.00000981	0.00021882
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-1.150009	2.4	0.0000835	0.00022669
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.290026	1.1	0.00001476	0.00023033
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.339986	1	0.00004144	0.00027156
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.480013	-0.3	0.00014258	0.00030383
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.000013	0	0.00007773	0.00021261
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.390011	0.5	0.00006148	0.00021157
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.399998	-0.5	0.00009058	0.00014859
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.18	-0.1	0.000087	0.00018145
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1.590037	-0.9	0.00010992	0.00029987
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.560865	1.1	0.0000969	0.00039108
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-1.460028	-8.9	0.00035749	-0.00015006
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.550833	-0.7	0.00011143	0.00006181
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.10004	0.4	0.00008902	0.00022043
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.319933	0.5	0.00008575	0.00020815
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.809965	0.8	0.00007129	0.00019294
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.549996	0.6	0.0000692	0.00017157
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.16991	-0.3	0.00004975	0.00006597
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.579826	-0.5	0.00008445	0.00016159
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.290023	-0.8	0.00011953	0.00012918
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.010074	0.1	0.00009126	0.00019095
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-1.639586	1.4	0.0000571	0.00015027
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-1.120358	-2.7	0.00018428	-0.00012556
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-1.209874	4.3	-0.00001723	0.00019977
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-1.3874	2.8	0.00002962	0.00013048
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.747981	7.9	-0.00004108	0.00026308
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-1.059141	-1.8	-0.0000689	0.00029458
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.441301	-16	0.00003936	0.00005385
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.880312	-3	0.00008296	0.00006181
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.590086	-1.8	0.00000884	0.00006696
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-1.4886427	-24.8	0.00005571	-0.00013374
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.4112637	-4.7	0.00005075	0.00001056
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.370135	1	0.00008693	-0.00000185
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.299653	-0.9	0.00007448	0.00000997
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.3322523	2.7	0.00007505	0.00004003
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-1.5901567	13.3	0.00001651	0.00005144
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-1.589958	-3	0.00000932	-0.00007273
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.3484207	16.4	0.00001919	0.00005422
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.3415117	18.9	0.00003253	0.00004651
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.1260309	11.6	-0.0000009	0.00008664
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1.2775306	2.1	0.00000732	0.0001174
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.8189183	6.1	-0.00001879	0.00013433
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.1015467	4.1	0.00000999	0.00018754
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.0591206	0.7	-0.00001256	0.0001254
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.0970463	13	-0.00005033	0.00014139
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.070287	45.7	-0.00016037	0.00001777
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-1.4902765	-6.2	-0.00002446	0.000041
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.0294958	-4.7	-0.00002591	0.00004187
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.1298533	-4.2	-0.00002238	0.0000542
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.2596416	-21.7	0.00000642	0.00007812
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.2120891	-5.7	-0.00001198	0.00007325
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2.1103173	-31.5	0.00013693	0.00011644
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1.178052	-4.4	0.0000385	0.00012872
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.719538	-2.7	0.00005133	0.00011979
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.420014	0.6	0.00003978	0.00014057
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.400023	-2.6	0.00008784	0.00011544
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.820847	-0.5	0.00002835	0.00014014
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.649264	-0.6	0.00004646	0.00015709
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.0801185	-1.4	0.00007916	0.00012678
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-2.089941	-2.9	0.00017813	-0.00001082
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1.7097075	-0.4	0.00010332	0.00015594
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.790064	3.4	0.00005937	0.00017241
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.089954	-1	0.00000379	0.0001058
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.387027	-2.9	0.00009381	0.0000707
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.087304	1	0.00000299	0.00015899
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.289898	3.7	0.00005076	0.00015392
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.000419	0	0.00004755	0.0001301
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-1.00942	3.5	0.00004833	0.00011007
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.02943	-2.9	0.0000955	0.00006962
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-1.809145	-0.2	0.00001472	0.00011663
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.689287	-1.2	0.00000906	0.00013908
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.439867	-1.9	0.00006586	0.00009768
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.710128	2.9	-0.00000024	0.0001234
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.270341	-1.6	0.00005798	0.0001022
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.678477	7.8	-0.00006013	0.00019065
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-1.481691	5.8	-0.00001243	0.0000254
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-1.3082665	47.5	-0.00034073	0.00018878
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.6411362	5.2	0.00000104	-0.0000618
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-1.2483273	1.4	-0.00002732	0.00003169
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.79894	14.2	0.00000645	-0.00008187
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-1.4334749	-10.8	0.00010033	-0.00012691
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.4899939	0.1	-0.00020096	0.00033298
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.3987122	9.3	0.00000751	-0.00003166
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1.6323454	156	0.00019667	-0.00040185
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.6463931	1.2	0.00000894	-0.00003708
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-1.5972264	6.4	0.00001748	-0.00002617
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.1071781	-25.9	-0.00001272	-0.00006773
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1.686631	-3.1	0.00000212	-0.00007802
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.198475	8.8	0.00002285	-0.00006588
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.0724246	8.4	0.00002593	-0.00005838
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.0494194	11.2	0.00002928	-0.00004268
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.110411	7.9	0.00003839	-0.00003892
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.1511324	7.9	0.00004299	-0.00001545
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.111682	9.2	0.00004359	-0.00001397
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.3860021	8.9	0.0000518	-0.0000124
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.0064123	4.2	0.00005212	-0.00001343
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.01	1.2	0.00004976	-0.00001099
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.040264	-3.3	0.00004717	-0.00001773
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.0397305	-0.1	0.00004556	-0.00001858
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.0226512	2.1	0.00004469	-0.00001786
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.3668963	7.4	0.00009313	-0.0000072
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.3393885	-2	0.00004502	-0.00002934
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.0096025	-2.3	0.00004159	-0.00001894
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.3299255	-3.6	0.00005512	-0.00004253
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
4.5690575	-340.8	0.00049814	-0.00005523
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-3.4800086	311.9	0.00256609	-0.00121382
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.4696294	-0.8	-0.00002022	-0.00001128
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.5501927	1.2	-0.00009322	0.00004211
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-1.268292	6.6	-0.00016869	0.00022944
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.4900593	11.8	-0.00000908	0.00005153
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.1218367	-0.6	-0.0000023	0.00002674
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.0100489	0.1	0.00002397	-0.00001842
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0.00002392	-0.00001838
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.7899942	-324.8	0.00060307	-0.00001267
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.5900222	324.3	-0.00020975	-0.00012079
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.02	1.4	0.00010825	-0.00002244
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.0200292	-0.6	0.00004413	-0.00001144
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.2209032	27	0.00002838	0.00001291
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.6214391	-344	-0.00002341	-0.00000056
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.1513507	-14.7	0.00001501	-0.00002126
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.1939165	338.8	0.0002094	-0.00007898
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.1069141	-13.6	-0.00000391	-0.00004544
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.0482213	-4.1	0.00000511	-0.00003895
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.039999	-0.1	0.00001586	-0.00002877
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.3601823	-4.6	0.00001124	-0.00004528
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.0001905	-3.1	0.00001269	-0.00004504
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.0101898	14.2	0.00031541	0.00003432
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.4602533	-31.1	0.00004918	-0.00002055
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.018489	-12.1	0.00002857	-0.00003228
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.5290498	3	0.00002366	-0.00005153
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.1199796	-4.4	0.00001713	-0.00005743
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.1086621	-2.5	0.00003088	-0.00004202
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.0810981	-2.1	0.00003052	-0.00003923
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.0405223	-1.1	0.00018621	-0.00000902
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.0465715	0.6	0.00001601	-0.00003524
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.0486352	-1.1	0.00001906	-0.00003468
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.0099926	0.6	0.00001944	-0.0000348
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.1480568	0.4	0.00002394	-0.00004021
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.7814047	0.4	0.00000036	-0.0000447
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.1283178	0.8	0.00000708	-0.00005125
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.1899033	0.4	0.00001554	-0.00005917
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.1299046	1.6	0.00001702	-0.00005551
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.2096573	2.5	0.00002271	-0.00005604
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.5795503	2.9	0.00003222	-0.0000707
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.179443	2.5	0.00002227	-0.00008659
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.5280256	3.9	0.00003177	-0.0000613
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.5451266	4.6	0.00002682	-0.00007323
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.0342406	5.5	0.00002878	-0.00007496
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.0325634	7.1	0.00004012	-0.00006177
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.236597	8.5	0.00004692	-0.00005163
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.4110476	11.4	0.00004505	-0.0000189
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.2401646	6.1	0.00005247	-0.00001739
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.0073575	1.9	0.00005596	-0.00002167
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1.4271899	-3.4	0.00025051	-0.00009165
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1.6302286	-333.2	-0.00008139	0.00031674
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.019999	0.4	0.00012807	0.00002704
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.000131	0	0.0000685	0.00000299
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
-0.0100457	0	0.00006844	0.00000297
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0

